date,r_fighter,b_fighter,winner,weight_class
08/09/2008,Demian Maia,Jason MacDonald,Red,Middleweight
08/09/2008,Tamdan McCrory,Luke Cummo,Red,Welterweight
08/09/2008,Cheick Kongo,Dan Evensen,Red,Heavyweight
08/09/2008,Jon Jones,Andre Gusmao,Red,Light Heavyweight
08/09/2008,Chris Wilson,Steve Bruno,Red,Welterweight
08/09/2008,Ben Saunders,Ryan Thomas,Red,Welterweight
07/19/2008,Anderson Silva,James Irvin,Red,Light Heavyweight
07/19/2008,Brandon Vera,Reese Andy,Red,Light Heavyweight
07/19/2008,Frankie Edgar,Hermes Franca,Red,Lightweight
07/19/2008,Cain Velasquez,Jake O'Brien,Red,Heavyweight
07/19/2008,Kevin Burns,Anthony Johnson,Red,Welterweight
07/19/2008,CB Dollaway,Jesse Taylor,Red,Middleweight
07/19/2008,Tim Credeur,Cale Yarbrough,Red,Middleweight
07/19/2008,Rory Markham,Brodie Farber,Red,Welterweight
07/19/2008,Nate Loughran,Johnny Rees,Red,Middleweight
07/19/2008,Brad Blackburn,James Giboo,Red,Welterweight
07/19/2008,Shannon Gugerty,Dale Hartt,Red,Lightweight
07/05/2008,Forrest Griffin,Quinton Jackson,Red,UFC Light Heavyweight Title
07/05/2008,Patrick Cote,Ricardo Almeida,Red,Middleweight
07/05/2008,Joe Stevenson,Gleison Tibau,Red,Lightweight
07/05/2008,Josh Koscheck,Chris Lytle,Red,Welterweight
07/05/2008,Tyson Griffin,Marcus Aurelio,Red,Lightweight
07/05/2008,Gabriel Gonzaga,Justin McCully,Red,Heavyweight
07/05/2008,Cole Miller,Jorge Gurgel,Red,Lightweight
07/05/2008,Melvin Guillard,Dennis Siver,Red,Lightweight
07/05/2008,Justin Buchholz,Corey Hill,Red,Lightweight
06/21/2008,Kendall Grove,Evan Tanner,Red,Middleweight
06/21/2008,Amir Sadollah,CB Dollaway,Red,Ultimate Fighter 7 Middleweight Tournament Title
06/21/2008,Diego Sanchez,Luigi Fioravanti,Red,Welterweight
06/21/2008,Spencer Fisher,Jeremy Stephens,Red,Lightweight
06/21/2008,Matthew Riddle,Dante Rivera,Red,Middleweight
06/21/2008,Dustin Hazelett,Joshua Burkman,Red,Welterweight
06/21/2008,Drew McFedries,Marvin Eastman,Red,Middleweight
06/21/2008,Matt Brown,Matt Arroyo,Red,Welterweight
06/21/2008,Dean Lister,Jeremy Horn,Red,Middleweight
06/21/2008,Rob Kimmons,Rob Yundt,Red,Middleweight
06/07/2008,Thiago Alves,Matt Hughes,Red,Welterweight
06/07/2008,Michael Bisping,Jason Day,Red,Middleweight
06/07/2008,Mike Swick,Marcus Davis,Red,Welterweight
06/07/2008,Thales Leites,Nate Marquardt,Red,Middleweight
06/07/2008,Fabricio Werdum,Brandon Vera,Red,Heavyweight
06/07/2008,Martin Kampmann,Jorge Rivera,Red,Middleweight
06/07/2008,Matt Wiman,Thiago Tavares,Red,Lightweight
06/07/2008,Kevin Burns,Roan Carneiro,Red,Welterweight
06/07/2008,Luiz Cane,Jason Lambert,Red,Light Heavyweight
06/07/2008,Paul Taylor,Jess Liaudin,Red,Welterweight
06/07/2008,Antoni Hardonk,Eddie Sanchez,Red,Heavyweight
05/24/2008,BJ Penn,Sean Sherk,Red,UFC Lightweight Title
05/24/2008,Wanderlei Silva,Keith Jardine,Red,Light Heavyweight
05/24/2008,Goran Reljic,Wilson Gouveia,Red,Light Heavyweight
05/24/2008,Lyoto Machida,Tito Ortiz,Red,Light Heavyweight
05/24/2008,Thiago Silva,Antonio Mendes,Red,Light Heavyweight
05/24/2008,Rousimar Palhares,Ivan Salaverry,Red,Middleweight
05/24/2008,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,Red,Light Heavyweight
05/24/2008,Rich Clementi,Terry Etim,Red,Lightweight
05/24/2008,Yoshiyuki Yoshida,War Machine,Red,Welterweight
05/24/2008,Dong Hyun Kim,Jason Tan,Red,Welterweight
05/24/2008,Shane Carwin,Christian Wellisch,Red,Heavyweight
04/19/2008,Georges St-Pierre,Matt Serra,Red,UFC Welterweight Title
04/19/2008,Rich Franklin,Travis Lutter,Red,Middleweight
04/19/2008,Nate Quarry,Kalib Starnes,Red,Middleweight
04/19/2008,Michael Bisping,Charles McCarthy,Red,Middleweight
04/19/2008,Mac Danzig,Mark Bocek,Red,Lightweight
04/19/2008,Jason MacDonald,Joe Doerksen,Red,Middleweight
04/19/2008,Jason Day,Alan Belcher,Red,Middleweight
04/19/2008,Demian Maia,Ed Herman,Red,Middleweight
04/19/2008,Rich Clementi,Sam Stout,Red,Lightweight
04/19/2008,Cain Velasquez,Brad Morris,Red,Heavyweight
04/19/2008,Jonathan Goulet,Kuniyoshi Hironaka,Red,Welterweight
04/02/2008,Kenny Florian,Joe Lauzon,Red,Lightweight
04/02/2008,Gray Maynard,Frankie Edgar,Red,Lightweight
04/02/2008,Thiago Alves,Karo Parisyan,Red,Welterweight
04/02/2008,Matt Hamill,Tim Boetsch,Red,Light Heavyweight
04/02/2008,Nate Diaz,Kurt Pellegrino,Red,Lightweight
04/02/2008,James Irvin,Houston Alexander,Red,Light Heavyweight
04/02/2008,Josh Neer,Din Thomas,Red,Lightweight
04/02/2008,Marcus Aurelio,Ryan Roberts,Red,Lightweight
04/02/2008,Manvel Gamburyan,Jeff Cox,Red,Lightweight
04/02/2008,Clay Guida,Samy Schiavo,Red,Lightweight
04/02/2008,George Sotiropoulos,Roman Mitichyan,Red,Welterweight
04/02/2008,Anthony Johnson,Tommy Speer,Red,Welterweight
03/01/2008,Anderson Silva,Dan Henderson,Red,UFC Middleweight Title
03/01/2008,Heath Herring,Cheick Kongo,Red,Heavyweight
03/01/2008,Chris Leben,Alessio Sakara,Red,Middleweight
03/01/2008,Yushin Okami,Evan Tanner,Red,Middleweight
03/01/2008,Jon Fitch,Chris Wilson,Red,Welterweight
03/01/2008,Andrei Arlovski,Jake O'Brien,Red,Heavyweight
03/01/2008,Luigi Fioravanti,Luke Cummo,Red,Welterweight
03/01/2008,Josh Koscheck,Dustin Hazelett,Red,Welterweight
03/01/2008,Diego Sanchez,David Bielkheden,Red,Welterweight
03/01/2008,Jorge Gurgel,John Halverson,Red,Lightweight
02/02/2008,Antonio Rodrigo Nogueira,Tim Sylvia,Red,UFC Interim Heavyweight Title
02/02/2008,Frank Mir,Brock Lesnar,Red,Heavyweight
02/02/2008,Nate Marquardt,Jeremy Horn,Red,Middleweight
02/02/2008,Ricardo Almeida,Rob Yundt,Red,Middleweight
02/02/2008,Tyson Griffin,Gleison Tibau,Red,Lightweight
02/02/2008,Chris Lytle,Kyle Bradley,Red,Welterweight
02/02/2008,Tim Boetsch,David Heath,Red,Light Heavyweight
02/02/2008,Marvin Eastman,Terry Martin,Red,Middleweight
02/02/2008,Rob Emerson,Keita Nakamura,Red,Lightweight
01/23/2008,Mike Swick,Joshua Burkman,Red,Welterweight
01/23/2008,Patrick Cote,Drew McFedries,Red,Middleweight
01/23/2008,Thiago Tavares,Michihiro Omigawa,Red,Lightweight
01/23/2008,Nate Diaz,Alvin Robinson,Red,Lightweight
01/23/2008,Kurt Pellegrino,Alberto Crane,Red,Lightweight
01/23/2008,Gray Maynard,Dennis Siver,Red,Lightweight
01/23/2008,Jeremy Stephens,Cole Miller,Red,Lightweight
01/23/2008,Corey Hill,Joe Veres,Red,Lightweight
01/23/2008,Matt Wiman,Justin Buchholz,Red,Lightweight
01/19/2008,BJ Penn,Joe Stevenson,Red,UFC Lightweight Title
01/19/2008,Fabricio Werdum,Gabriel Gonzaga,Red,Heavyweight
01/19/2008,Marcus Davis,Jess Liaudin,Red,Welterweight
01/19/2008,Wilson Gouveia,Jason Lambert,Red,Light Heavyweight
01/19/2008,Jorge Rivera,Kendall Grove,Red,Middleweight
01/19/2008,Antoni Hardonk,Colin Robinson,Red,Heavyweight
01/19/2008,Paul Kelly,Paul Taylor,Red,Welterweight
01/19/2008,Alessio Sakara,James Lee,Red,Light Heavyweight
01/19/2008,Sam Stout,Per Eklund,Red,Lightweight
12/29/2007,Georges St-Pierre,Matt Hughes,Red,UFC Interim Welterweight Title
12/29/2007,Chuck Liddell,Wanderlei Silva,Red,Light Heavyweight
12/29/2007,Eddie Sanchez,Soa Palelei,Red,Heavyweight
12/29/2007,Lyoto Machida,Rameau Thierry Sokoudjou,Red,Light Heavyweight
12/29/2007,Rich Clementi,Melvin Guillard,Red,Lightweight
12/29/2007,James Irvin,Luiz Cane,Red,Light Heavyweight
12/29/2007,Manvel Gamburyan,Nate Mohr,Red,Lightweight
12/29/2007,Dean Lister,Jordan Radev,Red,Middleweight
12/29/2007,Roan Carneiro,Tony DeSouza,Red,Welterweight
12/29/2007,Mark Bocek,Doug Evans,Red,Lightweight
12/08/2007,Roger Huerta,Clay Guida,Red,Lightweight
12/08/2007,Mac Danzig,Tommy Speer,Red,Ultimate Fighter 6 Welterweight Tournament Title
12/08/2007,War Machine,Jared Rollins,Red,Welterweight
12/08/2007,George Sotiropoulos,Billy Miles,Red,Welterweight
12/08/2007,Ben Saunders,Dan Barrera,Red,Welterweight
12/08/2007,Troy Mandaloniz,Richie Hightower,Red,Welterweight
12/08/2007,Matt Arroyo,John Kolosci,Red,Welterweight
12/08/2007,Roman Mitichyan,Dorian Price,Red,Welterweight
12/08/2007,Jonathan Goulet,Paul Georgieff,Red,Welterweight
11/17/2007,Rashad Evans,Michael Bisping,Red,Light Heavyweight
11/17/2007,Thiago Silva,Houston Alexander,Red,Light Heavyweight
11/17/2007,Karo Parisyan,Ryo Chonan,Red,Welterweight
11/17/2007,Ed Herman,Joe Doerksen,Red,Middleweight
11/17/2007,Frankie Edgar,Spencer Fisher,Red,Lightweight
11/17/2007,Thiago Alves,Chris Lytle,Red,Welterweight
11/17/2007,Joe Lauzon,Jason Reinhardt,Red,Lightweight
11/17/2007,Marcus Aurelio,Luke Caudillo,Red,Lightweight
11/17/2007,Akihiro Gono,Tamdan McCrory,Red,Welterweight
10/20/2007,Anderson Silva,Rich Franklin,Red,UFC Middleweight Title
10/20/2007,Tim Sylvia,Brandon Vera,Red,Heavyweight
10/20/2007,Alvin Robinson,Jorge Gurgel,Red,Lightweight
10/20/2007,Stephan Bonnar,Eric Schafer,Red,Light Heavyweight
10/20/2007,Alan Belcher,Kalib Starnes,Red,Middleweight
10/20/2007,Yushin Okami,Jason MacDonald,Red,Middleweight
10/20/2007,Demian Maia,Ryan Jensen,Red,Middleweight
10/20/2007,Joshua Burkman,Forrest Petz,Red,Welterweight
10/20/2007,Matt Grice,Jason Black,Red,Lightweight
09/22/2007,Keith Jardine,Chuck Liddell,Red,Light Heavyweight
09/22/2007,Forrest Griffin,Mauricio Rua,Red,Light Heavyweight
09/22/2007,Jon Fitch,Diego Sanchez,Red,Welterweight
09/22/2007,Lyoto Machida,Kazuhiro Nakamura,Red,Light Heavyweight
09/22/2007,Tyson Griffin,Thiago Tavares,Red,Lightweight
09/22/2007,Rich Clementi,Anthony Johnson,Red,Welterweight
09/22/2007,Jeremy Stephens,Diego Saraiva,Red,Lightweight
09/22/2007,Christian Wellisch,Scott Junk,Red,Heavyweight
09/22/2007,Matt Wiman,Michihiro Omigawa,Red,Lightweight
09/19/2007,Kenny Florian,Din Thomas,Red,Lightweight
09/19/2007,Chris Leben,Terry Martin,Red,Middleweight
09/19/2007,Nate Diaz,Junior Assuncao,Red,Lightweight
09/19/2007,Nate Quarry,Pete Sell,Red,Middleweight
09/19/2007,Luke Cummo,Edilberto de Oliveira,Red,Welterweight
09/19/2007,Cole Miller,Leonard Garcia,Red,Lightweight
09/19/2007,Gray Maynard,Joe Veres,Red,Lightweight
09/19/2007,Thiago Alves,Kuniyoshi Hironaka,Red,Welterweight
09/19/2007,Dustin Hazelett,Jonathan Goulet,Red,Welterweight
09/08/2007,Quinton Jackson,Dan Henderson,Red,UFC Light Heavyweight Title
09/08/2007,Michael Bisping,Matt Hamill,Red,Light Heavyweight
09/08/2007,Cheick Kongo,Mirko Filipovic,Red,Heavyweight
09/08/2007,Marcus Davis,Paul Taylor,Red,Welterweight
09/08/2007,Houston Alexander,Alessio Sakara,Red,Light Heavyweight
09/08/2007,Gleison Tibau,Terry Etim,Red,Lightweight
09/08/2007,Thiago Silva,Tomasz Drwal,Red,Light Heavyweight
09/08/2007,Dennis Siver,Naoyuki Kotani,Red,Lightweight
09/08/2007,Jess Liaudin,Anthony Torres,Red,Welterweight
08/25/2007,Randy Couture,Gabriel Gonzaga,Red,UFC Heavyweight Title
08/25/2007,Georges St-Pierre,Josh Koscheck,Red,Welterweight
08/25/2007,Roger Huerta,Alberto Crane,Red,Lightweight
08/25/2007,Joe Stevenson,Kurt Pellegrino,Red,Lightweight
08/25/2007,Patrick Cote,Kendall Grove,Red,Middleweight
08/25/2007,Renato Sobral,David Heath,Red,Light Heavyweight
08/25/2007,Frank Mir,Antoni Hardonk,Red,Heavyweight
08/25/2007,Thales Leites,Ryan Jensen,Red,Middleweight
08/25/2007,Clay Guida,Marcus Aurelio,Red,Lightweight
07/07/2007,Kenny Florian,Alvin Robinson,Red,Lightweight
07/07/2007,Anderson Silva,Nate Marquardt,Red,UFC Middleweight Title
07/07/2007,Sean Sherk,Hermes Franca,Red,UFC Lightweight Title
07/07/2007,Antonio Rodrigo Nogueira,Heath Herring,Red,Heavyweight
07/07/2007,Stephan Bonnar,Mike Nickels,Red,Light Heavyweight
07/07/2007,Jorge Gurgel,Diego Saraiva,Red,Lightweight
07/07/2007,Chris Lytle,Jason Gilliam,Red,Welterweight
07/07/2007,Frankie Edgar,Mark Bocek,Red,Lightweight
06/23/2007,BJ Penn,Jens Pulver,Red,Lightweight
06/23/2007,Nate Diaz,Manvel Gamburyan,Red,Ultimate Fighter 5 Lightweight Tournament Title
06/23/2007,Thales Leites,Floyd Sword,Red,Middleweight
06/23/2007,Roger Huerta,Doug Evans,Red,Lightweight
06/23/2007,Joe Lauzon,Brandon Melendez,Red,Lightweight
06/23/2007,Cole Miller,Andy Wang,Red,Lightweight
06/23/2007,Leonard Garcia,Allen Berube,Red,Lightweight
06/23/2007,Matt Wiman,Brian Geraghty,Red,Lightweight
06/16/2007,Rich Franklin,Yushin Okami,Red,Middleweight
06/16/2007,Forrest Griffin,Hector Ramirez,Red,Light Heavyweight
06/16/2007,Jason MacDonald,Rory Singer,Red,Middleweight
06/16/2007,Tyson Griffin,Clay Guida,Red,Lightweight
06/16/2007,Ed Herman,Scott Smith,Red,Middleweight
06/16/2007,Marcus Davis,Jason Tan,Red,Welterweight
06/16/2007,Eddie Sanchez,Colin Robinson,Red,Heavyweight
06/16/2007,Dustin Hazelett,Stevie Lynch,Red,Welterweight
06/12/2007,Spencer Fisher,Sam Stout,Red,Lightweight
06/12/2007,Jon Fitch,Roan Carneiro,Red,Welterweight
06/12/2007,Drew McFedries,Jordan Radev,Red,Middleweight
06/12/2007,Thiago Tavares,Jason Black,Red,Lightweight
06/12/2007,Forrest Petz,Luigi Fioravanti,Red,Welterweight
06/12/2007,Tamdan McCrory,Pete Spratt,Red,Welterweight
06/12/2007,Gleison Tibau,Jeff Cox,Red,Lightweight
06/12/2007,Anthony Johnson,Chad Reiner,Red,Welterweight
06/12/2007,Nate Mohr,Luke Caudillo,Red,Lightweight
05/26/2007,Quinton Jackson,Chuck Liddell,Red,UFC Light Heavyweight Title
05/26/2007,Karo Parisyan,Joshua Burkman,Red,Welterweight
05/26/2007,Terry Martin,Ivan Salaverry,Red,Middleweight
05/26/2007,Houston Alexander,Keith Jardine,Red,Light Heavyweight
05/26/2007,Kalib Starnes,Chris Leben,Red,Middleweight
05/26/2007,Thiago Silva,James Irvin,Red,Light Heavyweight
05/26/2007,Alan Belcher,Sean Salmon,Red,Light Heavyweight
05/26/2007,Din Thomas,Jeremy Stephens,Red,Lightweight
05/26/2007,Wilson Gouveia,Carmelo Marrero,Red,Light Heavyweight
04/21/2007,Gabriel Gonzaga,Mirko Filipovic,Red,Heavyweight
04/21/2007,Andrei Arlovski,Fabricio Werdum,Red,Heavyweight
04/21/2007,Michael Bisping,Elvis Sinosic,Red,Light Heavyweight
04/21/2007,Lyoto Machida,David Heath,Red,Light Heavyweight
04/21/2007,Cheick Kongo,Assuerio Silva,Red,Heavyweight
04/21/2007,Terry Etim,Matt Grice,Red,Lightweight
04/21/2007,Junior Assuncao,David Lee,Red,Lightweight
04/21/2007,Alessio Sakara,Victor Valimaki,Red,Light Heavyweight
04/21/2007,Jess Liaudin,Dennis Siver,Red,Welterweight
04/21/2007,Paul Taylor,Edilberto de Oliveira,Red,Welterweight
04/07/2007,Matt Serra,Georges St-Pierre,Red,UFC Welterweight Title
04/07/2007,Josh Koscheck,Diego Sanchez,Red,Welterweight
04/07/2007,Roger Huerta,Leonard Garcia,Red,Lightweight
04/07/2007,Yushin Okami,Mike Swick,Red,Middleweight
04/07/2007,Kendall Grove,Alan Belcher,Red,Middleweight
04/07/2007,Heath Herring,Brad Imes,Red,Heavyweight
04/07/2007,Thales Leites,Pete Sell,Red,Middleweight
04/07/2007,Marcus Davis,Pete Spratt,Red,Welterweight
04/07/2007,Luke Cummo,Josh Haynes,Red,Welterweight
04/05/2007,Joe Stevenson,Melvin Guillard,Red,Lightweight
04/05/2007,Justin McCully,Antoni Hardonk,Red,Heavyweight
04/05/2007,Kenny Florian,Dokonjonosuke Mishima,Red,Lightweight
04/05/2007,Wilson Gouveia,Seth Petruzelli,Red,Light Heavyweight
04/05/2007,Drew Fickett,Keita Nakamura,Red,Welterweight
04/05/2007,Kurt Pellegrino,Nate Mohr,Red,Lightweight
04/05/2007,Kuniyoshi Hironaka,Forrest Petz,Red,Welterweight
04/05/2007,Roan Carneiro,Rich Clementi,Red,Welterweight
04/05/2007,Thiago Tavares,Naoyuki Kotani,Red,Lightweight
03/03/2007,Randy Couture,Tim Sylvia,Red,UFC Heavyweight Title
03/03/2007,Martin Kampmann,Drew McFedries,Red,Middleweight
03/03/2007,Rich Franklin,Jason MacDonald,Red,Middleweight
03/03/2007,Matt Hughes,Chris Lytle,Red,Welterweight
03/03/2007,Jason Lambert,Renato Sobral,Red,Light Heavyweight
03/03/2007,Matt Hamill,Rex Holman,Red,Light Heavyweight
03/03/2007,Jon Fitch,Luigi Fioravanti,Red,Welterweight
03/03/2007,Gleison Tibau,Jason Dent,Red,Lightweight
03/03/2007,Jamie Varner,Jason Gilliam,Red,Lightweight
02/03/2007,Anderson Silva,Travis Lutter,Red,Middleweight
02/03/2007,Mirko Filipovic,Eddie Sanchez,Red,Heavyweight
02/03/2007,Roger Huerta,John Halverson,Red,Lightweight
02/03/2007,Quinton Jackson,Marvin Eastman,Red,Light Heavyweight
02/03/2007,Patrick Cote,Scott Smith,Red,Middleweight
02/03/2007,Terry Martin,Jorge Rivera,Red,Middleweight
02/03/2007,Frankie Edgar,Tyson Griffin,Red,Lightweight
02/03/2007,Lyoto Machida,Sam Hoger,Red,Light Heavyweight
02/03/2007,Dustin Hazelett,Diego Saraiva,Red,Lightweight
01/25/2007,Rashad Evans,Sean Salmon,Red,Light Heavyweight
01/25/2007,Jake O'Brien,Heath Herring,Red,Heavyweight
01/25/2007,Hermes Franca,Spencer Fisher,Red,Lightweight
01/25/2007,Nate Marquardt,Dean Lister,Red,Middleweight
01/25/2007,Joshua Burkman,Chad Reiner,Red,Welterweight
01/25/2007,Ed Herman,Chris Price,Red,Middleweight
01/25/2007,Din Thomas,Clay Guida,Red,Lightweight
01/25/2007,Rich Clementi,Ross Pointon,Red,Welterweight
12/30/2006,Chuck Liddell,Tito Ortiz,Red,UFC Light Heavyweight Title
12/30/2006,Keith Jardine,Forrest Griffin,Red,Light Heavyweight
12/30/2006,Jason MacDonald,Chris Leben,Red,Middleweight
12/30/2006,Andrei Arlovski,Marcio Cruz,Red,Heavyweight
12/30/2006,Michael Bisping,Eric Schafer,Red,Light Heavyweight
12/30/2006,Thiago Alves,Tony DeSouza,Red,Welterweight
12/30/2006,Gabriel Gonzaga,Carmelo Marrero,Red,Heavyweight
12/30/2006,Yushin Okami,Rory Singer,Red,Middleweight
12/30/2006,Christian Wellisch,Anthony Perosh,Red,Heavyweight
12/13/2006,Diego Sanchez,Joe Riggs,Red,Welterweight
12/13/2006,Josh Koscheck,Jeff Joslin,Red,Welterweight
12/13/2006,Karo Parisyan,Drew Fickett,Red,Welterweight
12/13/2006,Marcus Davis,Shonie Carter,Red,Welterweight
12/13/2006,David Heath,Victor Valimaki,Red,Light Heavyweight
12/13/2006,Alan Belcher,Jorge Santiago,Red,Middleweight
12/13/2006,Luigi Fioravanti,Dave Menne,Red,Welterweight
12/13/2006,Brock Larson,Keita Nakamura,Red,Welterweight
12/13/2006,Logan Clark,Steve Byrnes,Red,Middleweight
11/18/2006,Georges St-Pierre,Matt Hughes,Red,UFC Welterweight Title
11/18/2006,Tim Sylvia,Jeff Monson,Red,UFC Heavyweight Title
11/18/2006,Drew McFedries,Alessio Sakara,Red,Light Heavyweight
11/18/2006,Brandon Vera,Frank Mir,Red,Heavyweight
11/18/2006,Joe Stevenson,Dokonjonosuke Mishima,Red,Lightweight
11/18/2006,Nick Diaz,Gleison Tibau,Red,Welterweight
11/18/2006,Antoni Hardonk,Sherman Pendergarst,Red,Heavyweight
11/18/2006,James Irvin,Hector Ramirez,Red,Light Heavyweight
11/18/2006,Jake O'Brien,Josh Shockman,Red,Heavyweight
11/11/2006,Matt Serra,Chris Lytle,Red,Ultimate Fighter 4 Welterweight Tournament Title
11/11/2006,Travis Lutter,Patrick Cote,Red,Ultimate Fighter 4 Middleweight Tournament Title
11/11/2006,Din Thomas,Rich Clementi,Red,Lightweight
11/11/2006,Jorge Rivera,Edwin DeWees,Red,Middleweight
11/11/2006,Pete Spratt,Jeremy Jackson,Red,Welterweight
11/11/2006,Scott Smith,Pete Sell,Red,Middleweight
11/11/2006,Charles McCarthy,Gideon Ray,Red,Middleweight
11/11/2006,Martin Kampmann,Thales Leites,Red,Middleweight
10/14/2006,Anderson Silva,Rich Franklin,Red,UFC Middleweight Title
10/14/2006,Sean Sherk,Kenny Florian,Red,UFC Lightweight Title
10/14/2006,Jon Fitch,Kuniyoshi Hironaka,Red,Welterweight
10/14/2006,Carmelo Marrero,Cheick Kongo,Red,Heavyweight
10/14/2006,Spencer Fisher,Dan Lauzon,Red,Lightweight
10/14/2006,Yushin Okami,Kalib Starnes,Red,Middleweight
10/14/2006,Clay Guida,Justin James,Red,Lightweight
10/14/2006,Kurt Pellegrino,Junior Assuncao,Red,Lightweight
10/10/2006,Tito Ortiz,Ken Shamrock,Red,Light Heavyweight
10/10/2006,Kendall Grove,Chris Price,Red,Middleweight
10/10/2006,Jason MacDonald,Ed Herman,Red,Middleweight
10/10/2006,Matt Hamill,Seth Petruzelli,Red,Light Heavyweight
10/10/2006,Nate Marquardt,Crafton Wallace,Red,Middleweight
10/10/2006,Tony DeSouza,Dustin Hazelett,Red,Welterweight
10/10/2006,Rory Singer,Josh Haynes,Red,Middleweight
10/10/2006,Thiago Alves,John Alessio,Red,Welterweight
10/10/2006,Marcus Davis,Forrest Petz,Red,Welterweight
09/23/2006,Matt Hughes,BJ Penn,Red,UFC Welterweight Title
09/23/2006,Mike Swick,David Loiseau,Red,Middleweight
09/23/2006,Melvin Guillard,Gabe Ruediger,Red,Lightweight
09/23/2006,Rashad Evans,Jason Lambert,Red,Light Heavyweight
09/23/2006,Joe Lauzon,Jens Pulver,Red,Lightweight
09/23/2006,Roger Huerta,Jason Dent,Red,Lightweight
09/23/2006,Eddie Sanchez,Mario Neto,Red,Heavyweight
09/23/2006,Jorge Gurgel,Danny Abbadi,Red,Lightweight
09/23/2006,Tyson Griffin,David Lee,Red,Lightweight
08/26/2006,Chuck Liddell,Renato Sobral,Red,UFC Light Heavyweight Title
08/26/2006,Forrest Griffin,Stephan Bonnar,Red,Light Heavyweight
08/26/2006,Nick Diaz,Josh Neer,Red,Welterweight
08/26/2006,Cheick Kongo,Christian Wellisch,Red,Heavyweight
08/26/2006,Hermes Franca,Jamie Varner,Red,Lightweight
08/26/2006,Eric Schafer,Rob MacDonald,Red,Light Heavyweight
08/26/2006,Wilson Gouveia,Wes Combs,Red,Light Heavyweight
08/26/2006,David Heath,Cory Walmsley,Red,Light Heavyweight
08/26/2006,Yushin Okami,Alan Belcher,Red,Middleweight
08/17/2006,Diego Sanchez,Karo Parisyan,Red,Welterweight
08/17/2006,Chris Leben,Jorge Santiago,Red,Middleweight
08/17/2006,Dean Lister,Yuki Sasaki,Red,Middleweight
08/17/2006,Josh Koscheck,Jonathan Goulet,Red,Welterweight
08/17/2006,Martin Kampmann,Crafton Wallace,Red,Middleweight
08/17/2006,Joe Riggs,Jason Von Flue,Red,Welterweight
08/17/2006,Jake O'Brien,Kristof Midoux,Red,Heavyweight
08/17/2006,Forrest Petz,Sammy Morgan,Red,Welterweight
08/17/2006,Anthony Torres,Pat Healy,Red,Welterweight
07/08/2006,Tim Sylvia,Andrei Arlovski,Red,UFC Heavyweight Title
07/08/2006,Joshua Burkman,Josh Neer,Red,Welterweight
07/08/2006,Tito Ortiz,Ken Shamrock,Red,Light Heavyweight
07/08/2006,Frank Mir,Dan Christison,Red,Heavyweight
07/08/2006,Joe Stevenson,Yves Edwards,Red,Lightweight
07/08/2006,Hermes Franca,Joe Jordan,Red,Catch Weight
07/08/2006,Jeff Monson,Anthony Perosh,Red,Heavyweight
07/08/2006,Cheick Kongo,Gilbert Aldana,Red,Heavyweight
07/08/2006,Drew Fickett,Kurt Pellegrino,Red,Welterweight
06/28/2006,Jonathan Goulet,Luke Cummo,Red,Welterweight
06/28/2006,Anderson Silva,Chris Leben,Red,Middleweight
06/28/2006,Rashad Evans,Stephan Bonnar,Red,Light Heavyweight
06/28/2006,Mark Hominick,Jorge Gurgel,Red,Lightweight
06/28/2006,Josh Koscheck,Dave Menne,Red,Welterweight
06/28/2006,Jason Lambert,Branden Lee Hinkle,Red,Light Heavyweight
06/28/2006,Jon Fitch,Thiago Alves,Red,Welterweight
06/28/2006,Rob MacDonald,Kristian Rothaermel,Red,Light Heavyweight
06/28/2006,Jorge Santiago,Justin Levens,Red,Middleweight
06/24/2006,Kenny Florian,Sam Stout,Red,Lightweight
06/24/2006,Michael Bisping,Josh Haynes,Red,Ultimate Fighter 3 Light Heavyweight Tournament Title
06/24/2006,Kendall Grove,Ed Herman,Red,Ultimate Fighter 3 Middleweight Tournament Title
